StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q9 - Parent Topics,Q9 - Topics
2020-10-20 11:26:48,2020-10-20 11:34:05,IP Address,100,436,True,2020-10-20 11:34:05,R_a4tK9NXixwyPzpf,anonymous,EN,5f8c868613143e0cf115cf57,Female,Not Hispanic or Latino,Black or African American,43,Yes,"Senna and Alvira were dating. Senna went to a fancy restaurant to propose. Alvira thought the restaurant was alot just for celebrating growing tomatos. Senna ordered oysters and Alvira ordered a dish with apples.  While Alvira was in the bathroom, the waiter got the diamond ring from Senna. Senna said the oysters tasted like the ocean. He started telling Senna how grateful he is for her with a tear in his eye. Before dessert, the waiter brought out the ring. Senna got down on one knee.  Alvira agreed to marry him. Senna said she needed to call her dad to tell him.  Everyone in the restaurant cheered.",Nope,,
2020-10-20 11:28:48,2020-10-20 11:41:01,IP Address,100,733,True,2020-10-20 11:41:01,R_1E6VH7NBVSr825d,anonymous,EN,5f8ca48c3ddd51431195c270,Male,Not Hispanic or Latino,White,40,Yes,Charlie want to invest in Alma's startup company. They agreed that initial investment is 28000 and other 2800 will be paid later on. They wanted to be ahead of their competitors. They discussed everything during the class which heppen to be a lecture hall. Lecturer taught abut Roman empire and Agustus. Lecturer gave assignment for the next class but Charlie and Alma did not give importance to it. They secure their deal when the class ended.,it was pretty stressful and confusing. I could not decide what should i give importance to; story changing or the lecture or other tiny detail that seems unimportant.,,
2020-10-20 12:14:24,2020-10-20 12:19:23,IP Address,100,299,True,2020-10-20 12:19:23,R_10NOVn76cSveagJ,anonymous,EN,5f8811c8230ebd25db3d3c4d,Male,Not Hispanic or Latino,White,20,Yes,"It""s a story about two business men who were good friends (Jeff and William) who met at the airport and they also met a night before they met at the airport. They bagged a deal at the airport and after that,each of them went to their respective destinations",I did not encounter any problem. It was a nice experiment,,
2020-10-20 12:44:02,2020-10-20 12:44:53,IP Address,100,50,True,2020-10-20 12:44:53,R_1LGpXNG6aI2bvnL,anonymous,EN,5f88564087e5152dbbeba343,Male,Not Hispanic or Latino,White,36,Yes,N/A,N/A,,
2020-10-20 13:00:02,2020-10-20 13:01:18,IP Address,100,76,True,2020-10-20 13:01:18,R_SCqH9Rnf3152XK1,anonymous,EN,5f3a99865242340d71f85620,Male,Not Hispanic or Latino,White,41,Yes,"A couple was traveling home from Jamaica, she wanted to split up with him and tells him a the airport. They go through security together and are delayed as there is a change in shifts. They are seated separately on the plane and she tells him she wants the philosophy books she gave him back.",no,,
2020-10-20 12:59:48,2020-10-20 13:01:28,IP Address,100,99,True,2020-10-20 13:01:28,R_XKX06q09q135oOd,anonymous,EN,5f49c04f647fdf40b0c5f9cb,Female,Not Hispanic or Latino,White,26,Yes,"Theresa runs into the glass wall of the resurant, she comes in and is seated at the bar next to the man. He asks if her head is ok, they start to chat. She asked if he ever been stung by a scorpion, he thinks she got a concussion becasue it was bizarre, she tells the story of the ethopian scorpion and that hitting her head was no big deal. He says hes going to a rthopian concert later that night and invites her. they both eat their sushi. he relizes its getting late and pays the bill and says he will see her later that evening ",No,,
2020-10-20 12:59:46,2020-10-20 13:02:22,IP Address,100,156,True,2020-10-20 13:02:22,R_3L0hQ2fxklFbnhg,anonymous,EN,5f32aab12a9f82000854c3ea,Male,Not Hispanic or Latino,Asian,43,Yes,James was having lunch alone when he saw a woman walk into a glass door because she was not paying attention. She was typing on her phone.  They ended up being sat near each other and started a conversation.  They shared a lunch of Japanese food.  She had a beer while James did not order a drink.  They talked about her embarrassing incident and she noted it was not a big deal.  Conversation steered towards Egypt and concerts.  They will end up seeing each other for a convert later that night.,No problems. NO comments.,,
2020-10-20 13:01:35,2020-10-20 13:02:55,IP Address,100,80,True,2020-10-20 13:02:55,R_25BEk7TlY8RIRjf,anonymous,EN,5f847731c01dbb0d347c5d77,Female,Not Hispanic or Latino,White,30,Yes,Leon and Ariana are both in a history class in the basement. The subject is mummification. Leon is sure that he has seen Ariana before and keeps staring at her. He passes her a note asking her if she is from LA stating that he finds her so familiar. They agree to meet later that night at 8PM.,,,
2020-10-20 13:02:58,2020-10-20 13:05:35,IP Address,100,157,True,2020-10-20 13:05:36,R_2YsUp3CuopxsttF,anonymous,EN,5f87229eedaff10de2c1844a,Female,Not Hispanic or Latino,White,27,Yes,"Jessie and the guy went on vacation, Jessie had decided she wanted to break up with him, then arrived at the airport after their trip, they go through security, he makes remarks about the poor infra for the airport and Jessie can't take it and bursts out that she wants to break up. He gets upset and then when they walk to their gate he says he thinks its a good idea they break up but doesn't sound like he means it. Then she tells him to have a good flight after they board the plane to their different seats and asks him to send her her books back which he doesn't appreicate. ",no,,
2020-10-20 13:03:48,2020-10-20 13:06:22,IP Address,100,154,True,2020-10-20 13:06:22,R_1dETwfYHLF6Tcok,anonymous,EN,5f47f19248a89010ebae8705,Female,Not Hispanic or Latino,White,35,Yes,"Leon sees a woman in a lecture hall, who he is sure he has met before but he can't place her.  He passes her a note asking if she's from LA because she looks familiar.  She says that she isn't.  When she looks at him, she feels he is nice and trustworthy and immediately likes him.  They agree to meet for a walk later that evening.  The professor wraps up his lecture about mummification, and everyone leaves the class except the two students.  She tells Leon she has to go to another class but that they'll meet tonight.",N/A,,
2020-10-20 13:02:52,2020-10-20 13:06:29,IP Address,100,217,True,2020-10-20 13:06:29,R_2CxBIT3h4GnLiiW,anonymous,EN,5f36fd428aad73167e67aa24,Female,Not Hispanic or Latino,Asian,20,No,"Emmanuella and Liam were going to the grocery store together to get the ingredients to cook food for their dinner party that they were hosting at home. The grocery store smelled like lavender and I believe it was dimly lit with pine shelves. Emmanuella and Liam went into the pasta section and Emmanuella grabbed boxes of bowtie pasta and threw them into the basket. I believe Liam asked her a question about if that was what they were going to make, and she made a remark about how he never helps her cook/prepare, to which he retorts with ""I try."" She mumbles something under her breath, thinks about breaking up, and eventually goes through with it. Liam comes to an agreement, believing that this will be the last argument that they will have as a couple, which is both comforting and relieving in a sense. They promise to not tell anyone at the dinner party that they have broken up, and Emmanuella says that whoever does will ""lose their right to the cat."" Liam says that Luna is rightfully his. Emanuella and Liam check out and she pays for the groceries by credit card. She believes that sorting out who will get Luna will be a whole nother story for later.",N/A.,,
2020-10-20 13:02:46,2020-10-20 13:06:33,IP Address,100,227,True,2020-10-20 13:06:33,R_5dLzAJoqNy3rMdP,anonymous,EN,5f19d535ece875077bbe5cc7,Female,Not Hispanic or Latino,White,19,Yes,Simon and Karina ran into each other in the grocery store. They met in the meat section. Both of them wanted to start a conversation but were a bit nervous to talk to another stranger. Karina ended up starting a conversation by asking Simon if he thought one of the meats looked cute. Simon joked around and something about the meat's poor brother. The two spoke more about their food; they both had barbeques they were going to that evening. They wandered the store together. Simon helped her pick out some good ribs and his favorite barbeque sauce while Karina taught him about her vegetable skewers. They eventually went to the checkout together. 5 lanes were open and they went through lane H. Simon then decided to ask Karina out to dinner soon. He suggests they wander around a downtown area after eating. Karina agrees. Simon then lifts the partition between their two groceries and says he will be paying for Karina's. He tells her he wants to pay because it was kind of like a date anyways. The cashier rolls her eyes. Simon pays the $52 with his credit card. Karina takes her groceries and then rushes off as the barbeque was supposed to start a bit earlier and she is now late.,No.,,
2020-10-20 13:03:59,2020-10-20 13:07:03,IP Address,100,184,True,2020-10-20 13:07:03,R_5p6igudUXHPuyyd,anonymous,EN,5f2ef358d45f6110ad8ba935,Male,Not Hispanic or Latino,White,32,Yes,David and Anna met in an airport after Anna was almost hit by a luggage cart while she was tying her shoes. David helped save her then helped her get to her flight at 11:55. They went to the same high school and she graduated 3 years before him. He asked her on a date and she gave him her business card.,not at this time,,
2020-10-20 13:03:01,2020-10-20 13:07:57,IP Address,100,296,True,2020-10-20 13:07:58,R_2CJ3l2qSdQxQXey,anonymous,EN,59d75f1b8fd07a0001841feb,Male,Not Hispanic or Latino,White,66,Yes,"man at restaurant. Woman runs into glass door b/c she's not paying attention. she hits her head. they're seated next to each other. he asks if she's ok. she tells him story about a scorpion and says the pain isn't as bad as that. she was in Egypt when that happened. they ordered their food. they talked (probably flirted too). he invited her to a concert that evening b/c it featured an Egyptian artist. she consented to his invitation. they exchanged phone numbers. it was 3 pm. he left to go back to work and paid for both meals w/ a $50 bill. he was excited by the idea of his date w/ her. the story said she disguised her excitement better than he did. nothing was said about Covid and/or social distancing. though the story made no mention of that, a lot of conclusions could be put in here but you might take my attempts at humor the wrong way.",your software didn't allow me to use an apostrophe when typing some of the answers. I could not go back and correct a spelling error. I hope you don't think I am a bigot b/c I didn't spell Egyptian correctly. ,,
2020-10-20 13:05:19,2020-10-20 13:08:07,IP Address,100,167,True,2020-10-20 13:08:08,R_RpZuZe4LuDdPoE9,anonymous,EN,5f4e840d4450000871b57da0,Female,Not Hispanic or Latino,Asian,18,No,"Emmanuella and Liam are at the grocery store picking up items for their dinner party that night. They are fighting and Emmanuella decides that she wants to break up with Liam because they are constantly fighting over small things. She picks up some pasta and Liam says, ""I guess we're having pasta tonight"" and they get into a fight because Emmanuella says Liam never tries hard enough to help her. She then decides that she wants to break up right then and there. They go to check out their groceries, and Liam finally agrees that they should break up because he thinks they would be happier with other people. Emmanuella says that they should still host their dinner party and not tell anyone that they broke up. Liam agrees and says that he wants his cat back after their breakup. ",no,,
